Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1508 "Mediatek Helio A22 MT6761" Cortex-A53   2000 4/4 ~4.627%         140n3 488n3 34n6
1509 "Mediatek MT8766B" Cortex-A53   2000 4/4 ~427%         133 455 27
1510 "Mediatek Helio A20 MT6761D" Cortex-A53   1800 4/4 ~4.127%         143.5n2 477n2 26.5n2
1511 "Mediatek MT8135" Cortex-A7/-A15   1700 4/4            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1512* "Rockchip RK3566" "ARM Cortex-A55"   ‑ 2000 4/4 ~4.727%         143 312 36
1528 "Samsung Exynos 5250 Dual" "Cortex A15" 1MB  1700 2/2            
1529* "Mediatek MT8752" Cortex-A53   1700 8/8            
1530 "Mediatek MT6752" Cortex-A53   1700 8/8            
1531 "Samsung Exynos 7580 Octa" Cortex-A53   1600 8/8            
1532 "Qualcomm Snapdragon 617 MSM8952" Cortex-A53   1500 8/8            
1533 "Qualcomm Snapdragon 616 MSM8939v2" Cortex-A53   1700 8/8            
1534 "Qualcomm Snapdragon 615 MSM8939" Cortex-A53   1700 8/8            
1535 "HiSilicon Kirin 620" Cortex-A53   1200 8/8            
1544 "Rockchip RK3288"    1800 4/4            
1545 "Mediatek MT6753" Cortex-A53   1500 8/8            
1546* "Mediatek MT6750S" Cortex-A53   1500 8/8 ~4.69%           22n2
1547* "Mediatek MT6750N" Cortex-A53   1500 8/8            
1548* "Mediatek MT6750" Cortex-A53   1500 8/8 ~49%           19
1549* "Mediatek MT6750T" Cortex-A53   1500 8/8            
1554 "Qualcomm Snapdragon W5+ Gen 1" "ARM Cortex-A53"   1700 4/4            
1555 "Qualcomm Snapdragon W5 Gen 1" "ARM Cortex-A53"   1700 4/4            
1556* "Qualcomm Snapdragon 610 MSM8936" Cortex-A53   1700 4/4            
1557 "MediaTek MT8163 V/A 1.5 GHz" Cortex-A53   1500 4/4            
1558 "Mediatek MT6592" Cortex-A7 1MB  1700 8/8            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1559 "Qualcomm Snapdragon 600 APQ8064T" Krait-300 2MB  1700 4/4            
1560 "Samsung Exynos 7578" Cortex-A53   1500 4/4            
1561 "HiSilicon Kirin 910T" Cortex-A9   1800 4/4            
1562 "MediaTek MT8163 V/B 1.3 GHz" Cortex-A53   1300 4/4 ~4.89%           23n3
1563 "MediaTek MT8161" Cortex-A53   1300 4/4            
1564* "Intel Atom x3-C3230RK" "SoFIA 3G-R"   1100 4/4            
1565* "Qualcomm Snapdragon 435" Cortex-A53   1400 8/8 ~5.69%           27
1566* "Qualcomm Snapdragon 430 (MSM8937)" Cortex-A53   1400 8/8 ~69%           29n3
1567* "Qualcomm Snapdragon 415 MSM8929" Cortex-A53   1400 8/8            
1586 "Qualcomm Snapdragon S4 Pro APQ8064A" ARMv7 2MB  1500 4/4            
1587* "Mediatek MT8732" Cortex-A53   1500 4/4            
1588* "Mediatek MT8165" Cortex-A53   1500 4/4            
1589 "Mediatek MT6739" Cortex-A53   1500 4/4 ~5.29%           25n2
1590 "Mediatek MT6739WW" Cortex-A53   1500 4/4 ~5.69%           27
1591 "Mediatek MT6732" Cortex-A53   1500 4/4            
1592 "Mediatek MT6735" Cortex-A53   1500 4/4            
1593* "Qualcomm Snapdragon 425 (MSM8917)" Cortex-A53   1400 4/4 ~5.49%           26n5
1594 "Mediatek MT8735" Cortex-A53   1300 4/4            
1595 "Mediatek MT6737T" Cortex-A53   1500 4/4 ~5.69%           27
1596 "Mediatek MT6737" Cortex-A53   1250 4/4 ~1.518%         58 291 
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1601 "Rockchip RK3188" Cortex-A9   1800 4/4            
1613 "Samsung Exynos 7570 Quad" Cortex-A53   1400 4/4            
1614 "Qualcomm Snapdragon 410 MSM8916" Cortex-A53   1400 4/4            
1615 "Qualcomm Snapdragon 410 APQ8016" Cortex-A53   1200 4/4            
1616* "Apple S9 SiP" Thunder   1800 2/2            
1617 "Samsung Exynos W930" "ARM Cortex-A55"   1400 2/2            
1633 "HiSilicon Kirin 910" Cortex-A9   1600 4/4            
1668 "Intel Atom Z2760" Cloverview 1MB "1.7 / 3" 1800 2/4            
1694 "Qualcomm Snapdragon 400 MSM8928" ARMv7   1600 4/4            
1695 "Qualcomm Snapdragon 215" Cortex-A53   1300 4/4            
1696 "Qualcomm Snapdragon 400 APQ8028" ARMv7   1600 4/4            
1697 "Mediatek MT6735P" Cortex-A53   1000 4/4            
1698 "Mediatek MT6735M" Cortex-A53   1000 4/4            
1699 "Marvell Armada PXA1908" Cortex-A53   1200 4/4            
1700* "Apple S8" Thunder   1800 2/2            
1701* "Apple S7" Thunder   1800 2/2            
1702* "Apple S6" Thunder   1800 2/2            
1703 "Qualcomm Snapdragon Wear 4100+" "ARM Cortex-A53"   ‑ 1700 5/5            
1704 "Qualcomm Snapdragon Wear 4100" "ARM Cortex-A53"   ‑ 1700 4/4            
1706 "Apple A6x"    1400 2            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1733 "Intel Atom Z2580" Cloverview 1MB 3 1300 ‑ 2000 2/4            
1734 "Qualcomm Snapdragon S4 Pro MSM8960DT" "Krait 300" 1MB  1700 2/2            
1735 "Qualcomm Snapdragon S4 Pro MSM8960T" ARMv7 1MB  1700 2/2            
1750 "Qualcomm Snapdragon 400 8930AB" ARMv7 1MB  1700 2/2            
1752 "Qualcomm Snapdragon S4 Plus APQ8060A" ARMv7 1MB  1500 2/2            
1753 "Qualcomm Snapdragon S4 Plus MSM8960" ARMv7 1MB  1500 2/2            
1755 "Qualcomm Snapdragon S4 Plus MSM8260A" ARMv7 1MB  1700 2/2            
1759 "Intel Atom Z2560" Cloverview 1MB 3 933 ‑ 1600 2/4            
1761 "AMD Z-60" Hondo 1MB 4.5 1000 2/2            
1762 "AMD Z-01" Desna 1MB 5.9 1000 2/2            
1767 "Apple A6"    1000 2            
1768* "Intel Atom x3-C3130" "SoFIA 3G" 512KB  1000 2/2            
1772 "Samsung Exynos 4412 Quad" "Cortex A9"   1400 4/4            
1773 "NVIDIA Tegra 3" Kal-El   1200 ‑ 1300 4/4            
1774* "Apple S5"     2/2            
1775 "Mediatek MT8127" Cortex-A7 512KB  1500 4/4            
1776 "Mediatek MT6589T" Cortex-A7 2MB  1500 4/4            
1777 "Mediatek MT8389" Cortex-A7 1MB  1200 4/4            
1778 "Mediatek MT8125" Cortex-A7 1MB  1200 4/4            
1779 "Spreadtrum SC9830A" Cortex-A7   1500 4/4            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1780 "Samsung Exynos 3470 Quad" Cortex-A7   1400 4/4            
1781 "Samsung Exynos 3475 Quad" Cortex-A7   1300 4/4            
1782 "Mediatek MT8321" Cortex-A7 1MB  1300 4/4 ~2.79%           13
1783 "Mediatek MT8121" Cortex-A7 1MB  1300 4/4            
1784 "Mediatek MT6582" Cortex-A7 512KB  1300 4/4            
1785 "Mediatek MT6582M" Cortex-A7 512KB  1300 4/4            
1786 "Mediatek MT6580M" Cortex-A7 512KB  1300 4/4 ~1.618%         63 248 
1787 "Spreadtrum SC7731" Cortex-A7   1300 4/4            
1788 "Qualcomm Snapdragon 212 APQ8009" Cortex-A7   1300 4/4            
1789 "Qualcomm Snapdragon 400 MSM8926" ARMv7   1200 4/4            
1790 "Qualcomm Snapdragon 400 MSM8226" ARMv7   1200 4/4            
1791 "Qualcomm Snapdragon 400 APQ8026" ARMv7   1200 4/4            
1792 "Mediatek MT6589" Cortex-A7   1200 4/4            
1793 "Qualcomm Snapdragon 200 MSM8212" Cortex-A7   1200 4/4            
1794 "Qualcomm Snapdragon 210 MSM8909" Cortex-A7   1100 4/4            
1795 "Marvell PXA1088" Cortex-A7   1200 4/4            
1796 "Qualcomm Snapdragon Wear 3100" "ARM Cortex-A7"   ‑ 1200 4/4            
1797 "Qualcomm Snapdragon Wear 2500" "ARM Cortex-A7"   ‑ 1200 4/4            
1798 "Qualcomm Snapdragon Wear 2100" "ARM Cortex-A7"   ‑ 1200 4/4            
1799 "Qualcomm Snapdragon S4 Plus MSM8930" ARMv7 1MB  1200 2/2            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1800 "Qualcomm Snapdragon S4 Plus MSM8230" ARMv7 1MB  1200 2/2            
1801* "Qualcomm 205" Cortex-A7   1100 2/2            
1802* "Intel Atom Z2480" Penwell 512KB  2000 1/2            
1826 "Intel Atom Z2460" Penwell 512KB 4? 1300 ‑ 1600 1/2            
1837 "Qualcomm Snapdragon S4 Plus MSM8227" ARMv7 1MB  1000 2/2            
1842* "Samsung Exynos 4212 1.5 GHz" "Cortex A9" 1MB  1500 2/2            
1843 "Texas Instruments OMAP 4470" "Cortex A9"   1500 2/2            
1844 "HiSilicon k3v2 Hi3620"    1200 4/4            
1845 "Rockchip RK3066 1.5 GHz"  512KB  1500 2/2            
1846 "Qualcomm Snapdragon S4 Play MSM8625Q" Cortex-A5   1200 4/4            
1847 "Qualcomm Snapdragon 200 8225Q" Cortex-A5   1400 4/4            
1848 "Qualcomm Snapdragon S4 Play MSM8225Q" Cortex-A5   1200 4/4            
1849 "MediaTek MT8312"    1300 2/2            
1850 "Renesas MP5232" Cortex-A9   1500 2/2            
1851 "Broadcom BCM21664T" Cortex-A9   1200 2/2            
1852 "Marvell PXA986" Cortex-A9   1200 2/2            
1853 "Amlogic AML8726-MX"  512KB  1500 2/2            
1854 "Qualcomm Snapdragon S3 MSM8660" ARMv7 1MB  1700 2/2            
1855 "Qualcomm Snapdragon S3 MSM8260" ARMv7 1MB  1500 2/2            
1856* "Samsung Exynos 4210 1.4 GHz" "Cortex A9" 1MB  1400 2/2            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1861* "Texas Instruments OMAP 4460" "Cortex A9"  0.6 1200 2/2            
1862 "Rockchip RK3168"    1200 2/2            
1863* "Samsung Exynos 4210 1.2 GHz" "Cortex A9" 1MB  1200 2/2            
1864 "MediaTek MT8377" Cortex-A9 1MB  1200 2/2            
1865 "Broadcom BCM28155" "Cortex A9"   1200 2/2            
1866* "Texas Instruments OMAP 4430" "Cortex A9"  0.6 1000 2/2            
1867 "MediaTek MT6572" Cortex-A7 1MB  1200 2/2            
1868 "Spreadtrum SC8830" Cortex-A7 512KB  1200 4/4            
1869 "Apple A5x" "Cortex A9"   1000 2            
1870 "Qualcomm Snapdragon S4 Play MSM8225" Cortex-A5   1500 2/2            
1871 "Intel Atom Z2420" Saltwell 512KB  1200 1/2            
1872* "Apple A5" "Cortex A9"   1000 2            
1873 "Nvidia Tegra 2 (250)" "T20 Harmony" 1MB 1 1000 2/2            
1874 "Qualcomm Snapdragon 200 8210" Cortex-A7   1200 2/2            
1875 "MediaTek MT8317T" Cortex-A9   1200 2/2            
1876 "MediaTek MT6577" Cortex-A9   1000 2/2            
1877* "Samsung Exynos W920" "ARM Cortex-A55"   1180 2/2            
1878* "Samsung Exynos 9110" "ARM Cortex-A53"   1150 2/2            
1879 "ST-Ericsson NovaThor U8500" ARMv7   1000 2/2            
1880 "ST-Ericsson NovaThor U8420" ARMv7   1000 2/2            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1888 "MediaTek MT6575" Cortex-A9   1000 1/1            
1889* "NXP i.MX 6SLL" Cortex-A9 256KB  1000 1/1            
1895* "Qualcomm Snapdragon S2 MSM8255" Scorpion   1500 1/1            
1896 "Rockchip RK2918 1.2 GHz"    1200 1/1            
1897 "AllWinner A10" "Cortex A8"   1200 1/1            
1898 "ARM Cortex A8 1.2 GHz"    1200 1/1            
1899* "Apple A4" S5L8930   1000 1/1            
1900 "AllWinner A13" "Cortex A8"   1000 1/1            
1901* "WonderMedia PRIZM WM8950" Cortex-A9   1000 1/1            
1902* "Samsung Hummingbird S5PC110 / Exynos 3110" "Cortex A8"   1000 1/1            
1903* "Qualcomm Snapdragon S1 MSM7227A" "Cortex A5" 256KB  1000 1/1            
1904 "Qualcomm Snapdragon S1 MSM7225A" "Cortex A5" 256KB  1000 1/1            
1905 "Texas Instruments OMAP 3630 1GHz" "ARM Cortex A8"   1000 1/1            
1906 "Texas Instruments OMAP 3622" "Cortex A8"   1000 1/1            
1907 "Rockchip RK2918" Cortex-A8   1000 1/1            
1908 "Telechips TCC8803 1GHz"    1000 1/1            
1909 "ZiiLABS ZMS-08" "Cortex A8"   1000 1/1            
1910 "ARM Cortex A8 1GHz" ARM   1000 1/1            
1911 "Actions ACT-ATM7029" Cortex-A5   1000 4/4            
1912* "Qualcomm Snapdragon S1 QSD8250" ARMv7   1000 1/1            
Pos Model Codename "L2 Cache + L3 Cache" "TDP Watt" "MHz - Turbo" "Cores / Threads" "Perf. Rating" "Cinebench R15 CPU Single 64Bit" "Cinebench R15 CPU Multi 64Bit" "Cinebench R23 Single Core" "Cinebench R23 Multi Core" x265 Blender(-) "7-Zip Single" 7-Zip "Geekbench 5.5 Single-Core" "Geekbench 5.5 Multi-Core" "WebXPRT 3"
1915* "Loongson 2F 900MHz"  512KB 4 900 1/1            
1916* "Qualcomm Snapdragon S1 MSM7227" ARM1136EJ-S   600 1/1            
1917* CSR8670    80 2            
1918* "Huawei Kirin A1" "ARM Cortex-M7"   200 1/1            
1919* "ARM Cortex-M4"                 
1920* "Dialog DA14697" "Cortex M33F, Cortex M0+"   96             
1921* "HiSilicon Hi6262"                 
1922* "ST STM32L4R9" "ARM Cortex-M4"   80 1/1            
1923* "Cypress PSoC6 MCU" "Cortex-M4 / M0+"   150 2/2            
1924* ST32 Cortex-M3                
1925 "Ambiq Apollo 3.5" Cortex-M4F    1/1            
1926 "Ambiq Apollo 3" Cortex-M4F   96 1/1            
1927* "NXP MK26FN2M0CAC18R" "ARM Cortex-M0"   180 1/1            
1928 DK3.5+ST     2            
1930 "Intel Pentium Gold 7505" "Tiger Lake-U" 2.5MB + 4MB 15 2000 ‑ 3500 2/4 31.3 165n2 400n2 1112.5n2 2600n2 3.43n2 1150n2 4062n2 10755.5n2 1129n3 2326n3 184.4n2

